기준분기,연령대,성별구분,소득추정등급,상품구분(NICE)명_대분류,"미해제연체총잔액<미적용, 금액, 십만원>","미해제연체총잔액<미적용, 연체자수, 명>"
2015Q3,20대,남자,8,리스,0,0
2015Q3,20대,남자,8,카드,1124,47
2015Q3,20대,남자,8,카드론,797,12
2015Q3,20대,남자,8,할부,2133,20
2015Q3,20대,남자,8,-,0,0
2015Q3,20대,남자,9,기타,1153,94
2015Q3,20대,남자,9,대출,6178,66
2015Q3,20대,남자,9,리스,0,0
2015Q3,20대,남자,9,보증,2471,5
2015Q3,20대,남자,9,카드,1387,72
2015Q3,20대,남자,9,카드론,555,14
2015Q3,20대,남자,9,할부,3167,39
2015Q3,20대,남자,9,-,0,0
2015Q3,20대,남자,10,기타,3142,158
2015Q3,20대,남자,10,대출,6701,35
2015Q3,20대,남자,10,리스,0,0
2015Q3,20대,남자,10,보증,220,1
2015Q3,20대,남자,10,카드,600,37
2015Q3,20대,남자,10,카드론,164,4
2015Q3,20대,남자,10,할부,1055,14
2015Q3,20대,남자,10,-,0,0
2015Q3,20대,남자,11,기타,1905,157
2015Q3,20대,남자,11,대출,13202,105
2015Q3,20대,남자,11,리스,0,0
2015Q3,20대,남자,11,카드,1525,129
2015Q3,20대,남자,11,카드론,444,17
2015Q3,20대,남자,11,할부,3384,41
2015Q3,20대,남자,11,-,0,0
2015Q3,20대,남자,12,기타,4361,309
2015Q3,20대,남자,12,대출,12441,124
2015Q3,20대,남자,12,리스,0,0
2015Q3,20대,남자,12,카드,1211,124
2015Q3,20대,남자,12,카드론,235,10
2015Q3,20대,남자,12,할부,5228,60
2015Q3,20대,남자,12,-,0,0
2015Q3,20대,남자,13,기타,9035,806
2015Q3,20대,남자,13,대출,7009,89
2015Q3,20대,남자,13,리스,0,0
2015Q3,20대,남자,13,카드,1004,100
2015Q3,20대,남자,13,카드론,226,8
2015Q3,20대,남자,13,할부,1411,24
2015Q3,20대,남자,13,-,0,0
2015Q3,20대,남자,14,기타,1414,128
2015Q3,20대,남자,14,대출,4515,63
2015Q3,20대,남자,14,리스,0,0
2015Q3,20대,남자,14,보증,152,1
2015Q3,20대,남자,14,카드,558,49
2015Q3,20대,남자,14,카드론,199,7
2015Q3,20대,남자,14,할부,1607,17
2015Q3,20대,남자,14,-,0,0
2015Q3,20대,남자,15,기타,221,18
2015Q3,20대,남자,15,대출,2503,18
2015Q3,20대,남자,15,보증,142,1
2015Q3,20대,남자,15,카드,61,11
2015Q3,20대,남자,15,카드론,27,1
2015Q3,20대,남자,15,할부,87,1
2015Q3,20대,남자,15,-,0,0
2015Q3,20대,여자,0,기타,13,2
2015Q3,20대,여자,0,대출,1340,21
2015Q3,20대,여자,0,보증,0,0
2015Q3,20대,여자,0,카드,21,1
2015Q3,20대,여자,0,카드론,0,0
2015Q3,20대,여자,0,할부,69,1
2015Q3,20대,여자,0,-,0,0
2015Q3,20대,여자,1,기타,0,0
2015Q3,20대,여자,1,대출,0,0
2015Q3,20대,여자,1,카드,16,2
2015Q3,20대,여자,1,카드론,0,0
2015Q3,20대,여자,1,할부,0,0
2015Q3,20대,여자,1,-,0,0
2015Q3,20대,여자,2,대출,151,1
2015Q3,20대,여자,2,카드,0,0
2015Q3,20대,여자,2,카드론,0,0
2015Q3,20대,여자,2,할부,44,1
2015Q3,20대,여자,2,-,0,0
2015Q3,20대,여자,3,기타,51,3
2015Q3,20대,여자,3,대출,104,2
2015Q3,20대,여자,3,카드,45,2
2015Q3,20대,여자,3,카드론,13,1
2015Q3,20대,여자,3,할부,44,1
2015Q3,20대,여자,3,-,0,0
2015Q3,20대,여자,4,대출,0,0
2015Q3,20대,여자,4,리스,0,0
2015Q3,20대,여자,4,카드,0,0
2015Q3,20대,여자,4,카드론,0,0
2015Q3,20대,여자,4,할부,0,0
2015Q3,20대,여자,4,-,0,0
2015Q3,20대,여자,5,기타,0,0
2015Q3,20대,여자,5,대출,165,2
2015Q3,20대,여자,5,카드,58,5
2015Q3,20대,여자,5,카드론,0,0
2015Q3,20대,여자,5,할부,341,2
2015Q3,20대,여자,5,-,0,0
2015Q3,20대,여자,6,기타,524,3
2015Q3,20대,여자,6,대출,309,3
2015Q3,20대,여자,6,리스,0,0
2015Q3,20대,여자,6,카드,106,7
2015Q3,20대,여자,6,카드론,149,2
2015Q3,20대,여자,6,할부,172,1
2015Q3,20대,여자,6,-,0,0
2015Q3,20대,여자,7,기타,31,3
2015Q3,20대,여자,7,대출,63,1
2015Q3,20대,여자,7,리스,0,0
2015Q3,20대,여자,7,카드,28,5
2015Q3,20대,여자,7,카드론,25,1
2015Q3,20대,여자,7,할부,69,2
2015Q3,20대,여자,7,-,0,0
2015Q3,20대,여자,8,기타,358,34
2015Q3,20대,여자,8,대출,3105,26
2015Q3,20대,여자,8,리스,342,1
2015Q3,20대,여자,8,보증,36,1
2015Q3,20대,여자,8,카드,520,31
2015Q3,20대,여자,8,카드론,186,5
2015Q3,20대,여자,8,할부,960,10
2015Q3,20대,여자,8,-,0,0
2015Q3,20대,여자,9,기타,1053,49
2015Q3,20대,여자,9,대출,1858,25
2015Q3,20대,여자,9,리스,0,0
2015Q3,20대,여자,9,카드,476,41
2015Q3,20대,여자,9,카드론,13,1
2015Q3,20대,여자,9,할부,651,8
2015Q3,20대,여자,9,-,0,0
2015Q3,20대,여자,10,기타,1333,129
2015Q3,20대,여자,10,대출,1667,8
2015Q3,20대,여자,10,리스,0,0
2015Q3,20대,여자,10,보증,548,1
2015Q3,20대,여자,10,카드,246,19
2015Q3,20대,여자,10,카드론,60,2
2015Q3,20대,여자,10,할부,189,3
2015Q3,20대,여자,10,-,0,0
2015Q3,20대,여자,11,기타,181,18
2015Q3,20대,여자,11,대출,3957,28
2015Q3,20대,여자,11,리스,0,0
2015Q3,20대,여자,11,카드,605,39
2015Q3,20대,여자,11,카드론,124,6
2015Q3,20대,여자,11,할부,389,9
2015Q3,20대,여자,11,-,0,0
2015Q3,20대,여자,12,기타,306,23
2015Q3,20대,여자,12,대출,1827,18
2015Q3,20대,여자,12,리스,0,0
2015Q3,20대,여자,12,보증,513,1
2015Q3,20대,여자,12,카드,337,18
2015Q3,20대,여자,12,카드론,107,4
2015Q3,20대,여자,12,할부,69,4
2015Q3,20대,여자,12,-,0,0
2015Q3,20대,여자,13,기타,467,50
2015Q3,20대,여자,13,대출,10954,59
2015Q3,20대,여자,13,리스,0,0
2015Q3,20대,여자,13,보증,451,1
2015Q3,20대,여자,13,카드,589,53
2015Q3,20대,여자,13,카드론,220,7
2015Q3,20대,여자,13,할부,604,13
2015Q3,20대,여자,13,-,0,0
2015Q3,20대,여자,14,기타,4192,395
2015Q3,20대,여자,14,대출,29220,166
2015Q3,20대,여자,14,리스,236,1
2015Q3,20대,여자,14,보증,589,4
2015Q3,20대,여자,14,카드,2664,249
2015Q3,20대,여자,14,카드론,718,23
2015Q3,20대,여자,14,할부,2320,39
2015Q3,20대,여자,14,-,0,0
2015Q3,20대,여자,15,기타,4710,493
2015Q3,20대,여자,15,대출,3664,57
2015Q3,20대,여자,15,리스,0,0
2015Q3,20대,여자,15,보증,408,1
2015Q3,20대,여자,15,카드,714,94
2015Q3,20대,여자,15,카드론,127,6
2015Q3,20대,여자,15,할부,569,14
2015Q3,20대,여자,15,-,0,0
2015Q3,30대,남자,0,기타,86,8
2015Q3,30대,남자,0,대출,12806,99
2015Q3,30대,남자,0,리스,0,0
2015Q3,30대,남자,0,보증,1125,6
2015Q3,30대,남자,0,카드,70,5
2015Q3,30대,남자,0,카드론,41,1
2015Q3,30대,남자,0,할부,2076,20
2015Q3,30대,남자,0,-,0,0
2015Q3,30대,남자,1,기타,736,8
2015Q3,30대,남자,1,대출,5751,25
2015Q3,30대,남자,1,리스,85,1
2015Q3,30대,남자,1,보증,133,1
2015Q3,30대,남자,1,카드,216,7
2015Q3,30대,남자,1,카드론,376,6
2015Q3,30대,남자,1,할부,1179,5
2015Q3,30대,남자,1,-,0,0
2015Q3,30대,남자,2,기타,892,9
2015Q3,30대,남자,2,대출,3136,12
2015Q3,30대,남자,2,리스,0,0
2015Q3,30대,남자,2,보증,997,2
2015Q3,30대,남자,2,카드,177,8
2015Q3,30대,남자,2,카드론,22,1
2015Q3,30대,남자,2,할부,105,1
2015Q3,30대,남자,2,-,0,0
2015Q3,30대,남자,3,기타,1765,19
2015Q3,30대,남자,3,대출,8074,26
2015Q3,30대,남자,3,리스,0,0
2015Q3,30대,남자,3,카드,566,7
2015Q3,30대,남자,3,카드론,339,2
2015Q3,30대,남자,3,할부,461,5
2015Q3,30대,남자,3,-,0,0
2015Q3,30대,남자,4,기타,21,5
2015Q3,30대,남자,4,대출,12753,13
2015Q3,30대,남자,4,리스,365,1
2015Q3,30대,남자,4,보증,1410,1
2015Q3,30대,남자,4,카드,319,9
2015Q3,30대,남자,4,카드론,100,2
2015Q3,30대,남자,4,할부,1,1
2015Q3,30대,남자,4,-,0,0
2015Q3,30대,남자,5,기타,2948,26
2015Q3,30대,남자,5,대출,22708,56
2015Q3,30대,남자,5,리스,0,0
2015Q3,30대,남자,5,보증,93,1
2015Q3,30대,남자,5,카드,1612,30
2015Q3,30대,남자,5,카드론,1102,13
2015Q3,30대,남자,5,할부,5441,22
2015Q3,30대,남자,5,-,0,0
2015Q3,30대,남자,6,기타,569,29
2015Q3,30대,남자,6,대출,30448,57
2015Q3,30대,남자,6,리스,204,1
2015Q3,30대,남자,6,보증,3175,5
2015Q3,30대,남자,6,카드,1503,46
2015Q3,30대,남자,6,카드론,895,14
2015Q3,30대,남자,6,할부,3715,30
2015Q3,30대,남자,6,-,0,0
2015Q3,30대,남자,7,기타,3592,53
2015Q3,30대,남자,7,대출,44112,81
2015Q3,30대,남자,7,리스,862,3
2015Q3,30대,남자,7,보증,6630,11
2015Q3,30대,남자,7,카드,2080,58
2015Q3,30대,남자,7,카드론,1537,27
2015Q3,30대,남자,7,할부,4005,37
2015Q3,30대,남자,7,-,0,0
2015Q3,30대,남자,8,기타,5730,173
2015Q3,30대,남자,8,대출,71747,286
2015Q3,30대,남자,8,리스,280,3
2015Q3,30대,남자,8,보증,8258,23
2015Q3,30대,남자,8,카드,5408,184
2015Q3,30대,남자,8,카드론,4154,74
2015Q3,30대,남자,8,할부,11710,90
2015Q3,30대,남자,8,-,0,0
2015Q3,30대,남자,9,기타,7268,257
2015Q3,30대,남자,9,대출,79201,329
2015Q3,30대,남자,9,리스,229,2
2015Q3,30대,남자,9,보증,5019,19
2015Q3,30대,남자,9,카드,6179,223
2015Q3,30대,남자,9,카드론,4904,89
2015Q3,30대,남자,9,할부,17298,134
2015Q3,30대,남자,9,-,0,0
2015Q3,30대,남자,10,기타,3606,280
2015Q3,30대,남자,10,대출,39826,157
2015Q3,30대,남자,10,리스,0,0
2015Q3,30대,남자,10,보증,3351,12
2015Q3,30대,남자,10,카드,2295,97
2015Q3,30대,남자,10,카드론,1955,41
2015Q3,30대,남자,10,할부,7030,62
2015Q3,30대,남자,10,-,0,0
2015Q3,30대,남자,11,기타,5182,315
2015Q3,30대,남자,11,대출,44113,204
2015Q3,30대,남자,11,리스,0,0
2015Q3,30대,남자,11,보증,2479,10
2015Q3,30대,남자,11,카드,2246,118
2015Q3,30대,남자,11,카드론,1844,43
2015Q3,30대,남자,11,할부,7235,82
2015Q3,30대,남자,11,-,0,0
2015Q3,30대,남자,12,기타,3265,318
2015Q3,30대,남자,12,대출,12961,80
2015Q3,30대,남자,12,리스,525,1
2015Q3,30대,남자,12,보증,418,2
2015Q3,30대,남자,12,카드,689,48
2015Q3,30대,남자,12,카드론,1062,23
2015Q3,30대,남자,12,할부,2573,31
2015Q3,30대,남자,12,-,0,0
2015Q3,30대,남자,13,기타,4371,295
2015Q3,30대,남자,13,대출,13360,88
2015Q3,30대,남자,13,리스,198,1
2015Q3,30대,남자,13,보증,624,4
2015Q3,30대,남자,13,카드,697,34
2015Q3,30대,남자,13,카드론,676,16
2015Q3,30대,남자,13,할부,2017,19
2015Q3,30대,남자,13,-,0,0
2015Q3,30대,남자,14,기타,2181,100
2015Q3,30대,남자,14,대출,14018,77
2015Q3,30대,남자,14,리스,627,2
2015Q3,30대,남자,14,보증,766,4
2015Q3,30대,남자,14,카드,589,33
2015Q3,30대,남자,14,카드론,311,6
2015Q3,30대,남자,14,할부,1489,21
2015Q3,30대,남자,14,-,0,0
2015Q3,30대,남자,15,기타,594,42
2015Q3,30대,남자,15,대출,11766,38
2015Q3,30대,남자,15,리스,203,2
2015Q3,30대,남자,15,보증,185,1
2015Q3,30대,남자,15,카드,404,18
2015Q3,30대,남자,15,카드론,159,4
2015Q3,30대,남자,15,할부,1261,16
2015Q3,30대,남자,15,-,0,0
2015Q3,30대,여자,0,기타,30,6
2015Q3,30대,여자,0,대출,5088,70
2015Q3,30대,여자,0,리스,0,0
2015Q3,30대,여자,0,보증,473,4
2015Q3,30대,여자,0,카드,65,5
2015Q3,30대,여자,0,카드론,0,0
2015Q3,30대,여자,0,할부,895,8
2015Q3,30대,여자,0,-,0,0
2015Q3,30대,여자,1,기타,238,10
2015Q3,30대,여자,1,대출,4895,17
2015Q3,30대,여자,1,리스,0,0
2015Q3,30대,여자,1,보증,2068,1
2015Q3,30대,여자,1,카드,18,5
2015Q3,30대,여자,1,카드론,68,2
2015Q3,30대,여자,1,할부,248,3
2015Q3,30대,여자,1,-,0,0
2015Q3,30대,여자,2,기타,36,2
2015Q3,30대,여자,2,대출,85,1
2015Q3,30대,여자,2,리스,0,0
2015Q3,30대,여자,2,카드,27,2
2015Q3,30대,여자,2,카드론,58,1
2015Q3,30대,여자,2,할부,0,0
2015Q3,30대,여자,2,-,0,0
2015Q3,30대,여자,3,기타,519,7
2015Q3,30대,여자,3,대출,2250,12
2015Q3,30대,여자,3,리스,0,0
2015Q3,30대,여자,3,카드,683,13
2015Q3,30대,여자,3,카드론,144,4
2015Q3,30대,여자,3,할부,209,3
2015Q3,30대,여자,3,-,0,0
2015Q3,30대,여자,4,기타,3,1
2015Q3,30대,여자,4,대출,1338,3
2015Q3,30대,여자,4,리스,0,0
2015Q3,30대,여자,4,카드,268,5
2015Q3,30대,여자,4,카드론,89,2
2015Q3,30대,여자,4,할부,184,1
2015Q3,30대,여자,4,-,0,0
2015Q3,30대,여자,5,기타,812,9
2015Q3,30대,여자,5,대출,20607,21
2015Q3,30대,여자,5,리스,291,1
2015Q3,30대,여자,5,보증,90,1
2015Q3,30대,여자,5,카드,494,15
2015Q3,30대,여자,5,카드론,392,8
2015Q3,30대,여자,5,할부,303,4
2015Q3,30대,여자,5,-,0,0
2015Q3,30대,여자,6,기타,1398,14
2015Q3,30대,여자,6,대출,5788,14
2015Q3,30대,여자,6,리스,0,0
2015Q3,30대,여자,6,보증,2570,3
2015Q3,30대,여자,6,카드,897,23
2015Q3,30대,여자,6,카드론,324,5
2015Q3,30대,여자,6,할부,627,5
2015Q3,30대,여자,6,-,0,0
2015Q3,30대,여자,7,기타,599,12
2015Q3,30대,여자,7,대출,14561,33
2015Q3,30대,여자,7,리스,0,0
2015Q3,30대,여자,7,보증,921,1
2015Q3,30대,여자,7,카드,1212,25
2015Q3,30대,여자,7,카드론,600,11
2015Q3,30대,여자,7,할부,723,8
2015Q3,30대,여자,7,-,0,0
2015Q3,30대,여자,8,기타,2292,70
2015Q3,30대,여자,8,대출,32044,111
2015Q3,30대,여자,8,리스,50,1
2015Q3,30대,여자,8,보증,4505,10
2015Q3,30대,여자,8,카드,4911,112
2015Q3,30대,여자,8,카드론,3016,42
2015Q3,30대,여자,8,할부,2958,33
2015Q3,30대,여자,8,-,0,0
2015Q3,30대,여자,9,기타,1136,85
2015Q3,30대,여자,9,대출,42892,141
2015Q3,30대,여자,9,리스,1353,1
2015Q3,30대,여자,9,보증,1687,6
2015Q3,30대,여자,9,카드,3289,144
2015Q3,30대,여자,9,카드론,2651,45
2015Q3,30대,여자,9,할부,4259,53
2015Q3,30대,여자,9,-,0,0
2015Q3,30대,여자,10,기타,2102,111
2015Q3,30대,여자,10,대출,20004,65
2015Q3,30대,여자,10,리스,71,1
2015Q3,30대,여자,10,보증,595,1
2015Q3,30대,여자,10,카드,1257,70
2015Q3,30대,여자,10,카드론,1337,24
2015Q3,30대,여자,10,할부,1364,20
2015Q3,30대,여자,10,-,0,0
2015Q3,30대,여자,11,기타,1998,85
2015Q3,30대,여자,11,대출,22061,112
2015Q3,30대,여자,11,리스,0,0
2015Q3,30대,여자,11,보증,2261,7
2015Q3,30대,여자,11,카드,2459,106
2015Q3,30대,여자,11,카드론,2515,50
2015Q3,30대,여자,11,할부,4039,33
2015Q3,30대,여자,11,-,0,0
2015Q3,30대,여자,12,기타,1093,66
2015Q3,30대,여자,12,대출,15304,54
2015Q3,30대,여자,12,리스,0,0
2015Q3,30대,여자,12,보증,0,0
2015Q3,30대,여자,12,카드,695,43
2015Q3,30대,여자,12,카드론,717,15
2015Q3,30대,여자,12,할부,656,7
2015Q3,30대,여자,12,-,0,0
2015Q3,30대,여자,13,기타,1233,81
2015Q3,30대,여자,13,대출,18555,67
2015Q3,30대,여자,13,리스,0,0
2015Q3,30대,여자,13,보증,1002,3
2015Q3,30대,여자,13,카드,1374,73
2015Q3,30대,여자,13,카드론,963,21
2015Q3,30대,여자,13,할부,1978,26
2015Q3,30대,여자,13,-,0,0
2015Q3,30대,여자,14,기타,3140,311
2015Q3,30대,여자,14,대출,19765,140
2015Q3,30대,여자,14,리스,0,0
2015Q3,30대,여자,14,보증,1705,5
2015Q3,30대,여자,14,카드,2018,112
2015Q3,30대,여자,14,카드론,1581,35
2015Q3,30대,여자,14,할부,3140,40
2015Q3,30대,여자,14,-,0,0
2015Q3,30대,여자,15,기타,1349,123
2015Q3,30대,여자,15,대출,12127,55
2015Q3,30대,여자,15,리스,0,0
2015Q3,30대,여자,15,보증,796,5
2015Q3,30대,여자,15,카드,877,39
2015Q3,30대,여자,15,카드론,655,14
2015Q3,30대,여자,15,할부,1226,16
2015Q3,30대,여자,15,-,0,0
2015Q3,40대,남자,0,기타,830,21
2015Q3,40대,남자,0,대출,33593,105
2015Q3,40대,남자,0,리스,0,0
2015Q3,40대,남자,0,보증,1755,6
2015Q3,40대,남자,0,카드,78,4
2015Q3,40대,남자,0,카드론,0,0
2015Q3,40대,남자,0,할부,1480,17
2015Q3,40대,남자,0,-,0,0
2015Q3,40대,남자,1,기타,3167,33
2015Q3,40대,남자,1,대출,66286,98
2015Q3,40대,남자,1,리스,93,2
2015Q3,40대,남자,1,보증,1605,4
2015Q3,40대,남자,1,카드,1476,20
2015Q3,40대,남자,1,카드론,742,12
2015Q3,40대,남자,1,할부,2733,14
2015Q3,40대,남자,1,-,0,0
2015Q3,40대,남자,2,기타,1669,16
2015Q3,40대,남자,2,대출,45840,35
2015Q3,40대,남자,2,리스,0,0
2015Q3,40대,남자,2,카드,565,10
2015Q3,40대,남자,2,카드론,391,7
2015Q3,40대,남자,2,할부,1033,9
2015Q3,40대,남자,2,-,0,0
2015Q3,40대,남자,3,기타,2746,43
2015Q3,40대,남자,3,대출,65074,113
2015Q3,40대,남자,3,리스,0,0
2015Q3,40대,남자,3,보증,1866,4
2015Q3,40대,남자,3,카드,3641,48
2015Q3,40대,남자,3,카드론,2349,26
2015Q3,40대,남자,3,할부,2399,21
2015Q3,40대,남자,3,-,0,0
2015Q3,40대,남자,4,기타,1183,26
2015Q3,40대,남자,4,대출,57212,64
2015Q3,40대,남자,4,리스,469,2
2015Q3,40대,남자,4,보증,3113,4
2015Q3,40대,남자,4,카드,1587,34
2015Q3,40대,남자,4,카드론,1248,16
2015Q3,40대,남자,4,할부,2118,15
2015Q3,40대,남자,4,-,0,0
2015Q3,40대,남자,5,기타,2832,50
2015Q3,40대,남자,5,대출,46403,122
2015Q3,40대,남자,5,리스,243,1
2015Q3,40대,남자,5,보증,4700,9
2015Q3,40대,남자,5,카드,3515,65
2015Q3,40대,남자,5,카드론,2394,27
2015Q3,40대,남자,5,할부,5249,33
2015Q3,40대,남자,5,-,0,0
2015Q3,40대,남자,6,기타,4819,85
2015Q3,40대,남자,6,대출,97376,159
2015Q3,40대,남자,6,리스,0,0
2015Q3,40대,남자,6,보증,2436,7
2015Q3,40대,남자,6,카드,5253,95
2015Q3,40대,남자,6,카드론,3024,51
2015Q3,40대,남자,6,할부,6314,44
2015Q3,40대,남자,6,-,0,0
2015Q3,40대,남자,7,기타,4588,157
2015Q3,40대,남자,7,대출,154171,310
2015Q3,40대,남자,7,리스,0,0
2015Q3,40대,남자,7,보증,3268,13
2015Q3,40대,남자,7,카드,6388,145
2015Q3,40대,남자,7,카드론,5154,76
2015Q3,40대,남자,7,할부,11857,76
2015Q3,40대,남자,7,-,0,0
2015Q3,40대,남자,8,기타,6273,316
2015Q3,40대,남자,8,대출,158196,460
2015Q3,40대,남자,8,리스,1000,2
2015Q3,40대,남자,8,보증,3331,12
2015Q3,40대,남자,8,카드,5113,186
2015Q3,40대,남자,8,카드론,3956,80
2015Q3,40대,남자,8,할부,18842,130
2015Q3,40대,남자,8,-,0,0
2015Q3,40대,남자,9,기타,9016,440
2015Q3,40대,남자,9,대출,90485,349
2015Q3,40대,남자,9,리스,855,2
2015Q3,40대,남자,9,보증,5632,19
2015Q3,40대,남자,9,카드,2978,143
2015Q3,40대,남자,9,카드론,2725,60
2015Q3,40대,남자,9,할부,15459,124
2015Q3,40대,남자,9,-,0,0
2015Q3,40대,남자,10,기타,6110,305
2015Q3,40대,남자,10,대출,25143,121
2015Q3,40대,남자,10,리스,0,0
2015Q3,40대,남자,10,보증,2017,8
2015Q3,40대,남자,10,카드,529,28
2015Q3,40대,남자,10,카드론,577,7
2015Q3,40대,남자,10,할부,1693,13
2015Q3,40대,남자,10,-,0,0
2015Q3,40대,남자,11,기타,6426,577
2015Q3,40대,남자,11,대출,14653,66
2015Q3,40대,남자,11,리스,0,0
2015Q3,40대,남자,11,보증,635,3
2015Q3,40대,남자,11,카드,503,22
2015Q3,40대,남자,11,카드론,456,9
2015Q3,40대,남자,11,할부,2358,19
2015Q3,40대,남자,11,-,0,0
2015Q3,40대,남자,12,기타,643,20
2015Q3,40대,남자,12,대출,7058,27
2015Q3,40대,남자,12,리스,0,0
2015Q3,40대,남자,12,보증,571,2
2015Q3,40대,남자,12,카드,282,9
2015Q3,40대,남자,12,카드론,29,2
2015Q3,40대,남자,12,할부,400,4
2015Q3,40대,남자,12,-,0,0
2015Q3,40대,남자,13,기타,533,25
2015Q3,40대,남자,13,대출,6624,47
2015Q3,40대,남자,13,리스,0,0
2015Q3,40대,남자,13,보증,994,3
2015Q3,40대,남자,13,카드,253,15
2015Q3,40대,남자,13,카드론,202,9
2015Q3,40대,남자,13,할부,775,12
2015Q3,40대,남자,13,-,0,0
2015Q3,40대,남자,14,기타,476,32
2015Q3,40대,남자,14,대출,10927,43
2015Q3,40대,남자,14,리스,0,0
2015Q3,40대,남자,14,보증,119,1
2015Q3,40대,남자,14,카드,139,13
2015Q3,40대,남자,14,카드론,260,4
2015Q3,40대,남자,14,할부,1030,11
2015Q3,40대,남자,14,-,0,0
2015Q3,40대,남자,15,기타,491,22
2015Q3,40대,남자,15,대출,11548,34
2015Q3,40대,남자,15,리스,0,0
2015Q3,40대,남자,15,보증,353,2
2015Q3,40대,남자,15,카드,320,8
2015Q3,40대,남자,15,카드론,55,2
2015Q3,40대,남자,15,할부,1194,12
2015Q3,40대,남자,15,-,0,0
2015Q3,40대,여자,0,기타,135,22
2015Q3,40대,여자,0,대출,10405,77
2015Q3,40대,여자,0,리스,411,1
2015Q3,40대,여자,0,보증,1620,3
2015Q3,40대,여자,0,카드,6,3
2015Q3,40대,여자,0,카드론,0,0
2015Q3,40대,여자,0,할부,652,12
2015Q3,40대,여자,0,-,0,0
2015Q3,40대,여자,1,기타,1182,12
2015Q3,40대,여자,1,대출,19990,33
2015Q3,40대,여자,1,리스,0,0
2015Q3,40대,여자,1,보증,448,2
2015Q3,40대,여자,1,카드,2054,12
2015Q3,40대,여자,1,카드론,1184,7
2015Q3,40대,여자,1,할부,1227,7
2015Q3,40대,여자,1,-,0,0
2015Q3,40대,여자,2,기타,307,6
2015Q3,40대,여자,2,대출,2211,12
2015Q3,40대,여자,2,리스,0,0
2015Q3,40대,여자,2,카드,520,5
2015Q3,40대,여자,2,카드론,27,1
2015Q3,40대,여자,2,할부,29,1
2015Q3,40대,여자,2,-,0,0
2015Q3,40대,여자,3,기타,339,22
2015Q3,40대,여자,3,대출,9087,22
2015Q3,40대,여자,3,리스,0,0
2015Q3,40대,여자,3,보증,787,2
2015Q3,40대,여자,3,카드,83,6
2015Q3,40대,여자,3,카드론,448,4
2015Q3,40대,여자,3,할부,250,3
2015Q3,40대,여자,3,-,0,0
2015Q3,40대,여자,4,기타,364,7
2015Q3,40대,여자,4,대출,10272,14
2015Q3,40대,여자,4,리스,0,0
2015Q3,40대,여자,4,보증,2158,1
2015Q3,40대,여자,4,카드,1320,9
2015Q3,40대,여자,4,카드론,534,6
2015Q3,40대,여자,4,할부,293,2
2015Q3,40대,여자,4,-,0,0
2015Q3,40대,여자,5,기타,980,23
2015Q3,40대,여자,5,대출,21970,37
2015Q3,40대,여자,5,리스,0,0
2015Q3,40대,여자,5,보증,238,1
2015Q3,40대,여자,5,카드,1788,27
2015Q3,40대,여자,5,카드론,1434,13
2015Q3,40대,여자,5,할부,2196,10
2015Q3,40대,여자,5,-,0,0
2015Q3,40대,여자,6,기타,374,21
2015Q3,40대,여자,6,대출,22275,39
2015Q3,40대,여자,6,리스,0,0
2015Q3,40대,여자,6,보증,2465,2
2015Q3,40대,여자,6,카드,1799,44
2015Q3,40대,여자,6,카드론,788,15
2015Q3,40대,여자,6,할부,1368,17
2015Q3,40대,여자,6,-,0,0
2015Q3,40대,여자,7,기타,1438,46
2015Q3,40대,여자,7,대출,32898,87
2015Q3,40대,여자,7,리스,0,0
2015Q3,40대,여자,7,보증,2442,2
2015Q3,40대,여자,7,카드,3487,83
2015Q3,40대,여자,7,카드론,2018,26
2015Q3,40대,여자,7,할부,1954,19
2015Q3,40대,여자,7,-,0,0
2015Q3,40대,여자,8,기타,3616,118
2015Q3,40대,여자,8,대출,54585,138
2015Q3,40대,여자,8,리스,23,1
2015Q3,40대,여자,8,보증,874,4
2015Q3,40대,여자,8,카드,5198,144
2015Q3,40대,여자,8,카드론,4045,62
2015Q3,40대,여자,8,할부,4305,51
2015Q3,40대,여자,8,-,0,0
2015Q3,40대,여자,9,기타,2788,196
2015Q3,40대,여자,9,대출,103234,285
2015Q3,40대,여자,9,리스,0,0
2015Q3,40대,여자,9,보증,3628,11
2015Q3,40대,여자,9,카드,4373,218
2015Q3,40대,여자,9,카드론,4557,77
2015Q3,40대,여자,9,할부,4948,57
2015Q3,40대,여자,9,-,0,0
2015Q3,40대,여자,10,기타,3034,174
2015Q3,40대,여자,10,대출,21596,99
2015Q3,40대,여자,10,리스,61,1
2015Q3,40대,여자,10,보증,1010,3
2015Q3,40대,여자,10,카드,1427,63
2015Q3,40대,여자,10,카드론,1190,27
2015Q3,40대,여자,10,할부,1550,18
2015Q3,40대,여자,10,-,0,0
2015Q3,40대,여자,11,기타,2824,144
2015Q3,40대,여자,11,대출,27648,111
2015Q3,40대,여자,11,리스,475,1
2015Q3,40대,여자,11,보증,1575,6
2015Q3,40대,여자,11,카드,1137,64
2015Q3,40대,여자,11,카드론,643,14
2015Q3,40대,여자,11,할부,4015,28
2015Q3,40대,여자,11,-,0,0
2015Q3,40대,여자,12,기타,2668,169
2015Q3,40대,여자,12,대출,3547,27
2015Q3,40대,여자,12,리스,0,0
2015Q3,40대,여자,12,보증,179,1
2015Q3,40대,여자,12,카드,74,12
2015Q3,40대,여자,12,카드론,249,3
